"Date","Price","Open","High","Low","Vol.","Change %"
"09/02/2016","2,180.00","2,177.50","2,184.90","2,173.60","","0.42%"
"09/01/2016","2,170.90","2,171.30","2,173.60","2,157.10","","0.00%"
"08/31/2016","2,170.90","2,173.60","2,173.80","2,161.30","","-0.24%"
"08/30/2016","2,176.10","2,179.40","2,182.30","2,170.40","","-0.20%"
"08/29/2016","2,180.40","2,170.20","2,183.50","2,170.20","","0.53%"
"08/26/2016","2,169.00","2,175.10","2,187.90","2,160.40","","-0.16%"
"08/25/2016","2,172.50","2,173.30","2,179.00","2,169.70","","-0.13%"
"08/24/2016","2,175.40","2,185.10","2,186.70","2,171.20","","-0.53%"
"08/23/2016","2,186.90","2,187.80","2,193.40","2,186.80","","0.20%"
"08/22/2016","2,182.60","2,181.60","2,185.20","2,176.00","","-0.06%"
"08/19/2016","2,183.90","2,184.20","2,185.00","2,175.10","","-0.14%"
"08/18/2016","2,187.00","2,181.90","2,187.00","2,180.50","","0.22%"
